url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,97,72
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,50,37
/mmvanheusden/SteamDepotDownloaderGUI/issues,7,4
/mmvanheusden/SteamDepotDownloaderGUI/releases,6,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.1.0,3,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/51,3,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/index.html,2,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/utils.js,2,2
/mmvanheusden/SteamDepotDownloaderGUI/discussions,2,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,2,2
