url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,105,66
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,52,36
/mmvanheusden/SteamDepotDownloaderGUI/releases,14,9
/mmvanheusden/SteamDepotDownloaderGUI/issues,8,6
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/utils.js,4,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,4,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package.json,4,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,3,3
