url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,130,68
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,61,42
/mmvanheusden/SteamDepotDownloaderGUI/issues,16,6
/mmvanheusden/SteamDepotDownloaderGUI/releases,14,8
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,8,6
/mmvanheusden/SteamDepotDownloaderGUI/find/master,6,4
/mmvanheusden/SteamDepotDownloaderGUI/search,6,3
/mmvanheusden/SteamDepotDownloaderGUI/commit/0e56ec477f6b0631fb4d5692c8e4e9c9b6b85b49,5,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,3
