url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,86,61
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,46,33
/mmvanheusden/SteamDepotDownloaderGUI/releases,8,7
/mmvanheusden/SteamDepotDownloaderGUI/issues,4,2
/mmvanheusden/SteamDepotDownloaderGUI/search,4,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package.json,3,2
/mmvanheusden/SteamDepotDownloaderGUI/pulls,3,2
/mmvanheusden/SteamDepotDownloaderGUI/graphs/traffic,3,1
/mmvanheusden/SteamDepotDownloaderGUI/pulse,3,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/contributing.md,2,2
